customer_id;first_name;middle_name;last_name;customer_phone;customer_email;other_customer_detail;customer_address;customer_state;customer_zip;customer_city
925;George;Abraham;Garfield;456-703-8980;George.Garfield42@yahoo.com;;168 Victoria Crescent;IL;33619;Madison
926;Theodore;Franklin;Hayes;743-817-5594;THayes@google.com;;67 Trent Lane;WV;82142;Richmond
927;Rutherford;Abraham;Arthur;746-129-2651;RArthur@google.com;;75 London Lane;WV;49228;Lincoln
928;George;Ulysses;Roosevelt;279-475-5426;George.Roosevelt@yahoo.co.uk;;9 Windsor Close;MD;90566;Madison
929;Richard;Warren;Johnson;771-150-3561;Richard.Johnson92@tbemailhost.com;;26 West Road;SD;76083;Oklahoma City
930;Jimmy;Martin;Garfield;643-361-1574;Jimmy.Garfield68@tbemailhost.com;;65 School Avenue;MS;52845;Boise
931;John;Grover;Eisenhower;492-122-4120;John.Eisenhower25@comcast.co.uk;;4 Boyne Square;MT;45664;Indianapolis
932;George;Millard;Harrison;651-207-5679;George.Harrison42@google.co.uk;;67 Mersey Street;WI;98940;Des Moines
933;Gerald;Dwight;Kennedy;135-524-8328;Gerald.Kennedy@google.com;;81 St. John's Close;MD;59380;Columbus
934;Lyndon;Woodrow;Johnson;954-351-7603;LJohnson@mti.co.uk;;155 Manor Street;IN;45174;Olympia
935;Calvin;Grover;Tyler;214-154-8003;Calvin.Tyler@comcast.co.uk;;93 Nore Crescent;LA;10140;Atlanta
936;James;Chester;Adams;582-707-8105;JAdams@tbemailhost.co.uk;;167 Queens Crescent;IN;60350;Concord
937;Gerald;Franklin;Monroe;922-430-9939;GMonroe@yahoo.com;;168 Blackwater Avenue;NY;10531;Salem
938;Bill;Richard;Monroe;751-690-5248;BMonroe@yahoo.com;;122 Victoria Lane;VA;66332;Olympia
939;Rutherford;John;Carter;228-739-9920;Rutherford.Carter26@mti.com;;7 Ribble Avenue;WA;15375;Montpelier
940;Franklin;Grover;Quincy;912-525-7715;Franklin.Quincy@mti.co.uk;;137 Kingsway Close;OK;65370;Providence
941;James;Jimmy;Nixon;792-359-6114;James.Nixon66@universal.com;;146 Grange Road;WI;33474;Boston
942;Ulysses;Woodrow;Taft;191-960-6441;UTaft@tbemailhost.net;;49 Thames Lane;VT;12251;Annapolis
943;Zachary;Herbert;Clinton;477-553-2460;Zachary.Clinton@yahoo.co.uk;;127 London Road;RI;66317;Montpelier
944;Abraham;Andrew;Washington;477-613-1864;Abraham.Washington55@mti.com;;145 Medway Road;IA;20389;Olympia
945;John;Millard;Eisenhower;513-117-8573;JEisenhower@tbemailhost.co.uk;;100 Windsor Lane;VT;91031;Raleigh
946;Gerald;Harry;Garfield;542-770-7442;GGarfield@mti.net;;49 Nene Square;PA;15300;Tallahassee
947;Martin;William;Roosevelt;298-894-3015;MRoosevelt@uswest.co.uk;;75 West Avenue;CT;55411;Olympia
948;George;Millard;Roosevelt;625-593-3661;George.Roosevelt60@google.com;;188 Severn Close;WI;12931;Saint Paul
949;Martin;Franklin;Adams;110-691-1938;Martin.Adams@universal.co.uk;;100 Tees Close;NM;50054;Pierre
950;William;Thomas;Adams;524-246-2173;WAdams@hotmail.com;;120 York Crescent;TX;25774;Carson City
951;Thomas;Lyndon;Johnson;195-265-9277;Thomas.Johnson@tbemailhost.co.uk;;102 Alexander Square;MT;64791;Atlanta
952;Grover;Zachary;Wilson;925-833-6300;Grover.Wilson@universal.com;;40 Spey Crescent;OK;92134;Cheyenne
953;Dwight;Zachary;Harrison;615-592-4352;Dwight.Harrison64@universal.co.uk;;46 Shannon Lane;KY;60754;Tallahassee
954;Woodrow;John;Eisenhower;405-885-9201;Woodrow.Eisenhower@yahoo.co.uk;;176 Springfield Street;GA;62228;Bismarck
955;Jimmy;Calvin;Pierce;378-249-9036;Jimmy.Pierce@yahoo.co.uk;;77 Mersey Avenue;RI;83785;Honolulu
956;William;Richard;McKinley;480-759-6208;William.McKinley82@yahoo.com;;145 Fuscia Close;OK;86191;Bismarck
957;Abraham;Martin;Jefferson;865-783-8125;Abraham.Jefferson85@google.com;;36 Springfield Lane;CT;50700;Trenton
958;Herbert;Richard;Truman;173-940-7223;Herbert.Truman44@mti.co.uk;;163 North Avenue;VT;36865;Boise
959;Gerald;Theodore;Roosevelt;142-608-7291;GRoosevelt@uswest.co.uk;;50 Liffey Avenue;MO;18831;Sacramento
960;Bill;Herbert;Harrison;790-297-8815;Bill.Harrison@comcast.com;;130 Thames Street;MT;52281;Trenton
961;Andrew;Warren;Adams;160-744-9651;Andrew.Adams@mti.co.uk;;34 West Square;IA;79473;Annapolis
962;Bill;Chester;Roosevelt;741-189-5668;Bill.Roosevelt93@google.com;;124 Suir Road;WI;65392;Baton Rouge
963;Bill;James;Coolidge;176-138-1124;Bill.Coolidge9@mti.co.uk;;162 London Crescent;PA;19235;Jackson
964;Ronald;William;Harding;673-834-6474;Ronald.Harding96@google.com;;8 George Avenue;IN;64375;Raleigh
965;Dwight;Warren;Kennedy;257-815-9192;DKennedy@comcast.co.uk;;23 Severn Road;AK;91603;Charleston
966;Andrew;John;Jefferson;545-849-8766;Andrew.Jefferson22@google.com;;23 Chester Square;CA;22483;Columbus
967;William;Rutherford;Van Buren;130-479-6264;WVan Buren@universal.com;;174 St. John's Street;PA;18619;Boise
968;Bill;Gerald;Monroe;809-959-8307;BMonroe@mti.com;;156 Shannon Crescent;OR;80712;Boston
969;George;Herbert;Harrison;632-618-1741;George.Harrison@hotmail.co.uk;;47 Windsor Road;NM;59717;Tallahassee
970;Andrew;Gerald;Coolidge;153-723-4344;Andrew.Coolidge@comcast.com;;16 Thames Avenue;ND;14752;Topeka
971;Herbert;George;Van Buren;932-910-1979;Herbert.Van Buren9@uswest.co.uk;;30 West Crescent;MI;63458;Pierre
972;Ulysses;Ulysses;Truman;431-484-3764;UTruman@uswest.com;;9 South Street;IA;86762;Frankfort
973;Dwight;Woodrow;Arthur;661-778-3286;Dwight.Arthur40@mti.co.uk;;184 School Street;UT;54926;Atlanta
974;James;Millard;Pierce;986-615-3207;James.Pierce@comcast.com;;136 Stanley Crescent;VA;73843;Nashville
975;Millard;Benjamin;Arthur;361-115-3695;MArthur@comcast.com;;33 School Road;AR;25961;Lansing
976;Ronald;Calvin;Reagan;595-172-3134;RReagan@mti.co.uk;;141 Victoria Avenue;NV;31729;Columbia
977;Calvin;John;Madison;457-839-4762;Calvin.Madison24@hotmail.com;;168 Kings Square;NH;66535;Augusta
978;Abraham;Calvin;Carter;838-751-3570;ACarter@tbemailhost.co.uk;;90 King Square;HI;24126;Trenton
979;Andrew;Richard;Jefferson;884-325-3817;Andrew.Jefferson@comcast.co.uk;;177 Nore Street;NE;67454;Indianapolis
980;Thomas;Warren;Wilson;296-834-6779;TWilson@google.co.uk;;68 George Lane;OK;90716;Harrisburg
981;Dwight;George;Jackson;459-284-9290;DJackson@yahoo.com;;89 Blackwater Avenue;OK;97119;Salt Lake City
982;Abraham;Theodore;Grant;779-589-6691;Abraham.Grant40@universal.com;;21 Trent Close;IL;24150;Olympia
983;Dwight;Chester;Eisenhower;854-139-4508;Dwight.Eisenhower11@comcast.com;;191 Bann Road;NE;13746;Montgomery
984;Richard;James;Madison;623-174-6731;RMadison@tbemailhost.co.uk;;110 Eden Avenue;NY;59148;Bismarck
985;Woodrow;Gerald;Adams;642-711-6347;WAdams@universal.com;;141 Barrow Avenue;TN;54270;Jefferson City
986;Harry;Theodore;Harrison;568-866-8321;Harry.Harrison33@universal.co.uk;;78 Dee Lane;MD;68206;Montgomery
987;Herbert;Thomas;Arthur;355-902-8178;Herbert.Arthur@yahoo.com;;124 High Avenue;NE;66066;Montgomery
988;Chester;Gerald;Adams;461-408-6727;Chester.Adams@google.net;;150 Manchester Lane;FL;82021;Little Rock
989;Theodore;Herbert;Buchanan;303-891-5068;Theodore.Buchanan@mti.co.uk;;128 London Road;FL;69043;Sacramento
990;Calvin;James;Adams;296-195-9364;Calvin.Adams41@google.com;;183 Erne Road;NY;89271;Topeka
991;Ronald;James;Reagan;780-164-2237;RReagan@universal.co.uk;;128 Fuscia Close;NV;84017;Atlanta
992;Ronald;Grover;Madison;957-932-2180;Ronald.Madison@google.co.uk;;138 Severn Square;SD;33968;Annapolis
993;Woodrow;William;Pierce;869-411-7705;WPierce@hotmail.co.uk;;44 High Lane;MT;47665;Carson City
994;Ulysses;Bill;Arthur;430-230-9394;UArthur@uswest.com;;170 School Lane;PA;27959;Tallahassee
995;Dwight;Zachary;Garfield;935-218-5414;DGarfield@comcast.co.uk;;122 Barrow Close;CA;10655;Lansing
996;Bill;Harry;Madison;118-325-4626;Bill.Madison88@uswest.com;;5 South Crescent;MA;49214;Bismarck
997;Jimmy;Chester;Hoover;434-592-2068;JHoover@google.co.uk;;48 Grange Close;CA;18522;Honolulu
998;Woodrow;Abraham;Eisenhower;741-104-6092;Woodrow.Eisenhower@mti.co.uk;;182 George Avenue;AK;88894;Bismarck
999;Harry;Martin;Polk;865-716-1459;Harry.Polk@tbemailhost.com;;175 St. John's Close;TN;18694;Phoenix
1000;Warren;Richard;Coolidge;689-899-9247;Warren.Coolidge36@mti.com;;196 Richmond Lane;KY;41730;Concord
